id,z1,z2,z3,z4,z5,z6,z7,z8,z9
7816,-0.210889,-0.356241,-0.887345,2.033593,0.957872,-0.400269,1.036657,1.367192,0.669058
7817,-2.017317,0.444375,-0.667986,-0.354293,0.473909,-0.818336,2.426299,1.724728,0.711812
7818,0.426439,-0.8704,-0.816875,1.743694,2.675564,-0.461731,1.315777,1.336499,0.384899
7819,1.320213,0.394058,0.102637,2.137525,0.733566,-0.45896,-0.248489,0.941348,0.071812
7820,1.245935,0.759025,-0.398896,-0.045127,0.427652,0.034713,-1.331637,-0.513179,-0.189546
7821,-0.736096,-0.765098,-0.231301,-0.056438,0.761978,-0.511554,1.527867,-0.096174,-0.27167
7822,-0.865131,2.173595,-0.142132,0.90326,0.995117,0.255898,1.082974,0.027038,-0.351702
7823,-1.241549,0.298769,-0.501863,0.429848,1.394945,-0.349982,0.840044,-0.436884,-0.391581
7824,3.150963,-0.343053,-0.095978,-0.343296,0.875317,0.351993,0.659267,-0.191543,-0.490461
7825,-0.140416,-0.310432,0.270705,0.386002,-0.310732,-0.143641,-0.433938,-0.813447,-0.727161
7826,0.592777,-0.132033,0.030233,-0.208874,1.913027,0.384368,0.634154,-0.928863,-0.777023
7827,-1.618265,2.272571,0.154368,-0.655792,0.388354,0.256588,1.815533,-0.37666,-0.702944
7828,0.869037,0.208593,-0.031533,-1.22249,0.330145,0.269763,0.90786,-0.110809,-0.77573
7829,1.743694,-0.00762,0.137451,-0.520614,-0.093827,0.223573,0.130039,-0.404801,-0.902873
7830,1.297811,-0.372644,0.304431,1.3717,2.204979,0.668607,0.490172,0.143101,-0.828637
7831,0.757791,-0.03882,0.269763,-0.514325,2.497834,0.794489,0.087121,-0.227674,-0.851232
7832,-1.575435,0.448169,0.483472,-0.498081,0.424196,0.53907,1.409492,0.074456,-0.634544
7833,0.133907,2.806164,0.300989,-0.150148,1.034565,0.378662,-0.053554,0.988694,0.20175
7834,0.898318,0.564336,0.794489,1.063562,0.747157,0.373328,-1.431488,1.070576,0.22757
7835,0.119713,-1.096316,0.453246,0.615544,1.02637,0.784115,0.164417,1.363543,0.348896
7836,1.163063,0.462162,0.670375,2.31308,1.943215,0.815918,-0.540985,1.170482,0.489249
7837,1.150746,1.402346,0.698106,-0.890443,0.827344,0.53021,-0.264756,1.276484,0.588602
7838,-0.401319,0.41602,0.448179,1.156506,1.261848,0.470363,-0.28802,1.57091,0.74325
7839,0.165364,0.753754,0.610321,0.345576,2.136473,1.040538,0.497832,1.90655,1.00543
7840,-1.221973,0.445458,0.412656,0.385205,2.185145,1.075055,0.611661,2.028002,1.207773
7841,1.143129,1.511987,0.418688,-1.994579,0.35633,0.934969,-0.355076,1.560423,1.138233
7842,-0.233569,1.913027,0.930165,0.254716,-0.613863,0.518386,0.207919,1.856581,1.257121
7843,-2.768898,2.614943,1.07568,-1.112293,1.468944,0.825245,-1.006692,1.240775,1.192756
7844,0.213842,0.388354,0.485839,1.403934,1.271667,0.93735,-1.165665,1.158081,1.137532
7845,0.53482,0.702315,0.401709,0.779771,2.131494,1.255048,-0.489372,0.906808,0.986208
7846,0.990015,1.537014,0.927816,0.91262,-0.513176,0.554892,0.388401,0.971024,0.882799
7847,1.063562,-0.265605,0.917947,0.790124,-0.9923,0.652517,1.020848,1.224413,0.893684
7848,0.167065,-0.283924,1.143705,0.19734,1.211542,1.134956,2.40517,1.565551,0.897643
7849,1.326832,-0.803833,1.145174,0.568672,0.904299,0.72498,2.707415,2.476589,0.940783
7850,0.254716,-1.044592,1.172432,0.67956,0.801458,1.17136,0.91199,2.136204,0.546115
7851,-0.331755,0.029775,0.76101,1.161608,1.259844,0.918015,-0.117507,0.962483,0.111186
7852,0.40412,-0.513176,0.663966,0.13605,-0.574184,0.839584,-0.889895,-0.59809,-0.164703
7853,-0.936369,1.22532,0.517122,-1.30813,-1.155662,0.77604,0.183075,-0.368087,-0.228601
7854,1.620457,0.349391,0.976848,-0.610411,0.089799,1.046973,1.507719,-0.114226,-0.315125
7855,0.370383,-1.155662,1.270978,0.011439,-0.314883,1.207864,0.037234,-0.676842,-0.501484
7856,-1.614943,-0.408879,0.506867,0.122354,0.117074,1.282852,1.557728,-0.14757,-0.511992
7857,-0.656346,-0.700143,0.726094,-0.277174,-1.306884,0.738261,0.661327,-0.161638,-0.532814
7858,-1.030392,0.06302,0.958786,0.906899,-0.587039,1.000937,0.85107,-0.506197,-0.76847
7859,-0.514214,-0.587219,1.231681,-0.332092,-0.525892,1.202031,-0.258579,-0.652515,-0.832596
7860,1.321064,0.85224,0.894259,-1.389202,-1.83245,0.760583,-0.327291,-0.646087,-0.811784
7861,-0.70805,0.048089,1.093157,-0.092086,0.06427,1.284844,0.106064,-0.124302,-0.777023
7862,-0.373509,0.354071,0.75354,-0.983369,-0.099012,1.291511,0.129263,0.193451,-0.784771
7863,-1.319898,-0.249667,0.961004,-0.510581,0.677171,0.763126,-1.281031,-0.203989,-0.831611
7864,0.140588,1.015132,0.721205,-0.468656,-0.777832,0.523563,-0.70291,-0.132661,-0.808666
7865,0.318331,-1.219662,1.065026,-0.834356,-1.441957,0.482802,-0.620076,1.086346,0.331298
7866,0.27121,-0.521801,1.096177,1.29112,0.099993,1.331174,-0.932874,1.367289,0.288731
7867,0.743749,0.677171,1.220659,0.495739,0.2528,0.8306,1.169948,1.966355,0.635985
7868,0.095714,-0.652666,0.763126,0.845686,-0.986648,0.546015,-0.472122,1.013274,0.722676
7869,-0.332092,0.22607,0.834491,-0.404441,-2.00439,0.636335,-1.246611,0.700936,0.656644
7870,-1.674199,-1.002173,0.825503,-1.11902,-1.604148,0.66478,-0.341699,0.949726,0.790063
7871,-0.104793,-1.05861,0.676206,1.377842,0.129294,0.975806,-0.579718,1.092605,1.008407
7872,0.496663,-0.017424,1.310849,0.413218,-1.444874,0.695166,0.308794,1.428811,1.20279
7873,1.217229,-1.033842,1.354417,0.40875,-1.628425,0.691895,-0.946405,1.194449,1.221793
7874,-1.014688,-1.151873,1.266047,0.563333,0.764344,0.623147,0.520901,1.56807,1.271012
7875,1.006844,0.034089,1.045618,1.705813,0.220405,0.011388,0.208016,1.591098,1.307446
7876,0.495739,0.2528,1.053774,2.105436,0.177812,0.074135,-0.720332,1.274392,1.262415
7877,-0.516501,-0.970154,0.91582,0.762928,-0.824012,0.282376,-1.464489,0.654045,1.014797
7878,-1.001566,-1.889428,0.742615,-0.355366,-1.497953,0.227966,-0.639327,0.696526,0.927296
7879,0.89654,-1.67827,1.219838,0.960412,-0.616326,0.654798,-0.278001,0.904467,0.92836
7880,-1.11902,-1.247873,0.66478,-0.245813,-0.062902,0.724376,1.205534,1.493815,0.988596
7881,-0.599382,-0.83226,0.832535,1.452862,-0.007035,0.768373,0.966264,2.319766,0.974309
7882,-0.624949,0.129294,0.71399,-0.074058,-0.921756,0.521741,0.018976,1.742617,0.810981
7883,0.906586,-0.414616,0.17006,0.35856,-0.615918,0.608767,0.662101,0.945424,0.349755
7884,-0.271149,-0.406309,-0.040257,0.662878,-0.123278,0.025944,0.469566,0.725957,0.035913
7885,-0.315376,-1.338752,0.541914,0.042779,-1.01077,0.165347,1.890588,0.507364,0.0256
7886,0.123163,0.365716,0.939487,0.685187,0.456634,0.523971,0.850159,0.174535,-0.170008
7887,-0.199232,-1.273437,-0.034815,1.190632,1.124852,0.207498,1.702177,0.593652,-0.333035
7888,-0.592756,-1.130063,0.374994,1.267933,1.091503,0.638086,0.126709,0.187223,-0.375878
7889,1.414355,-0.144608,0.390264,-2.10843,0.721857,-0.064181,0.378882,-0.032133,-0.54633
7890,0.042779,-0.837394,0.34691,-0.163306,0.385692,0.09195,-1.968602,-1.177972,-0.803535
7891,-0.466986,-0.248635,0.1449,0.212806,-0.61395,0.179816,-2.055965,-1.433223,-0.90103
7892,-1.257241,-1.174553,0.261194,-0.02789,0.252426,0.228486,-0.58606,-0.905338,-0.834508
7893,1.675152,-1.291197,0.335114,-1.032803,-0.449446,0.299467,-0.28371,-0.309984,-0.733691
7894,0.851581,-0.486874,0.362731,-1.359747,-1.032715,0.104295,-0.630652,-0.06564,-0.728283
7895,-0.507894,0.384128,0.011597,0.853442,1.148453,0.263081,-0.911843,-0.206396,-0.799756
7896,-1.281982,-1.151918,0.051713,-0.139217,0.157485,-0.093682,-1.481129,-0.545312,-0.750495
7897,-0.219873,0.158735,0.085175,0.372919,-0.679507,-1.28798,0.102051,1.566103,0.424341
7898,-1.407913,-0.398863,0.104295,-0.013585,-1.429339,-2.525939,-1.385769,1.422839,0.438408
7899,0.31538,-0.494335,0.026546,-0.106255,-1.6323,-0.921709,0.385207,1.928941,0.717641
7900,-1.060924,-0.652111,0.17927,0.026537,-0.590643,-2.474607,1.037234,1.546323,0.956145
7901,0.372919,0.039336,-0.586088,-1.423468,-0.686062,-0.440117,1.000731,1.337041,0.994248
7902,-1.775235,-1.71387,-1.566499,0.965684,-0.294163,-1.28456,0.143799,1.164108,1.062588
7903,-0.882809,-1.575164,-1.806388,0.414591,-0.6938,-2.259477,-1.21479,0.546324,0.959221
7904,-1.40488,-0.446998,-0.411814,-2.072756,-0.346436,-2.655965,-0.421372,0.702407,1.160659
7905,1.25034,-1.138787,-1.053103,-2.028791,-0.606108,-2.761585,0.278241,1.580039,1.304982
7906,-0.546314,-0.550196,-2.228118,-0.426546,0.205511,-2.556485,-0.726496,1.387785,1.294406
7907,-0.168459,-0.290208,-2.246321,0.727012,-0.317383,-0.44049,-0.254575,1.490974,1.348016
7908,-0.569402,-2.33509,-1.129866,0.460237,-1.383022,-0.494364,-0.768048,0.906947,1.188591
7909,-1.573358,-0.258705,-2.573814,0.489556,0.928198,-2.105515,-1.580568,0.396136,0.98569
7910,-2.072756,1.045916,-0.567976,0.377291,1.497971,-2.125275,0.310846,0.814953,0.998036
7911,-2.028791,0.508636,-1.302174,1.47445,-1.152944,-0.557601,1.482183,1.703099,1.03641
7912,-0.935664,-1.04191,-0.425837,-0.385892,0.139613,-1.741428,-0.162265,1.293933,0.946348
7913,-0.658088,-1.423972,-2.114097,0.240713,1.597691,-1.827734,0.045724,1.586464,0.861892
7914,0.340683,-1.175925,-2.225147,-0.643896,-0.214781,-0.88863,-0.112702,1.236837,0.764242
7915,2.028087,0.878539,-2.094041,-2.695117,0.404405,-1.651469,1.573485,1.66982,0.661189
7916,-1.963416,-1.510989,-1.641806,0.955764,0.448658,-0.42018,1.227999,1.135877,0.432215
7917,-1.121105,1.166536,-1.079972,0.768813,0.579596,-1.079972,1.471814,0.986736,0.109793
7918,0.182662,-1.258538,-1.242432,1.536885,0.810053,-1.40804,1.241353,0.707271,0.122248
7919,0.809627,0.257781,-0.363862,1.380428,1.564896,-1.600002,-0.30582,0.550096,-0.218
7920,1.855173,-0.214781,-1.220711,-0.40516,1.966036,-1.329406,0.764463,0.486419,-0.249698
7921,0.305778,0.483707,-1.321498,0.204449,1.840118,-1.300619,0.125932,0.153302,-0.395922
7922,0.137521,0.813433,-1.196617,-0.817429,0.251354,-0.412247,-1.234084,-0.626269,-0.672529
7923,-0.042148,1.34739,-1.332604,0.535077,0.431826,-0.391473,-1.307651,-1.356162,-0.880217
7924,0.695599,-0.005283,-0.574455,0.821738,1.261644,-1.17285,-1.393529,-1.253591,-0.947969
7925,0.633811,-0.423408,-0.924736,2.138876,2.253936,-1.15013,-1.594995,-0.682454,-0.847626
7926,-0.789005,0.579596,-0.697734,-1.038148,1.349953,-1.219085,-0.080004,-0.320119,-0.780713
7927,-2.695117,1.570944,-0.491044,0.512905,0.496226,-1.332604,-1.863823,-0.824105,-0.825958
7928,0.782264,2.344611,-0.326441,-0.172213,0.732398,-1.04929,-1.156693,-0.576127,-0.742667
7929,2.012637,2.522683,-0.54408,-1.021304,-0.053233,-0.73815,-1.451731,1.271939,0.523095
7930,0.494832,-0.141877,-0.499636,0.156486,0.908826,-0.662241,-1.49406,1.288939,0.698412
7931,0.624401,0.298891,-0.36771,1.895037,1.348327,-0.748741,-1.410288,1.374165,0.88316
7932,-0.644507,0.46391,-0.115025,0.446027,1.495272,-0.128032,-0.403806,1.496941,1.022103
7933,0.535523,1.564611,-0.283296,0.643178,1.034513,-0.580705,-0.08348,1.221185,1.070034
7934,0.504371,2.447497,-0.341546,0.128213,1.669364,-0.019378,0.57882,1.126666,1.232095
7935,-0.673564,-0.08086,-0.41523,-2.288561,-0.595359,-0.510391,0.671767,0.829977,1.212738
7936,-0.058835,0.971637,-0.016556,1.151955,0.245256,-0.243247,0.319463,0.909194,1.25463
7937,0.286908,1.053744,-0.395828,1.430561,1.813969,-0.039937,-0.151996,0.961806,1.303355
7938,-1.587405,0.611806,-0.406576,-0.877101,1.258414,-0.51879,0.345182,1.503878,1.358645
7939,-0.854215,1.167559,-0.168662,-0.797077,-0.490233,-0.431047,-0.104362,1.61316,1.377986
7940,-1.28115,0.473252,-0.2655,0.98277,0.437772,0.01871,-0.195533,1.060997,1.300129
7941,0.662916,1.12467,0.67668,-1.078123,-0.315605,-0.153689,0.023941,1.086702,1.22604
7942,0.643178,-0.411177,0.381082,0.909408,1.780843,0.230401,-0.685345,0.877022,1.039394
7943,-0.353163,0.158818,0.110468,-1.774696,0.652566,-0.332364,-0.185872,0.785514,0.965927
7944,0.003039,0.853863,0.038599,1.27553,0.146572,-0.2655,-0.514758,0.926456,0.85147
7945,-0.512256,0.281611,0.702726,-0.293873,1.782736,0.691416,0.107698,1.326535,0.850542
7946,0.870185,-0.044753,0.51109,0.616461,2.147524,0.381082,0.158864,1.00924,0.813197
7947,-0.284847,-0.595359,0.310622,1.033358,-0.053357,-0.264255,1.284725,1.249534,0.770324
7948,0.236507,1.17242,0.609626,0.401858,-0.174657,-0.09953,-0.342003,0.779889,0.61754
7949,1.61438,0.06428,0.384088,-1.137724,0.326412,0.173435,0.696164,1.084632,0.52414
7950,0.032212,2.21402,0.300487,-0.527401,1.100901,0.702726,0.449279,0.898784,0.207247
7951,1.251807,1.583321,-0.067237,-0.86623,0.963908,0.258272,0.217021,0.747136,0.065069
7952,0.401858,-0.202458,0.504953,-0.613766,0.541653,-0.063867,0.717449,0.661724,-0.154575
7953,-0.027562,0.531117,0.697714,-1.01429,-1.006949,-0.067237,1.690294,0.972931,-0.280899
7954,-0.452344,-2.324938,0.566458,1.159953,1.587741,0.856878,0.442621,-0.234904,-0.508375
7955,1.394058,-0.48901,0.447784,-0.102885,0.349616,0.428288,-0.562576,-0.923512,-0.777425
7956,-1.838608,0.360456,-0.930541,-0.070395,-0.836167,-0.11926,-1.121741,-1.353063,-0.947877
7957,1.264297,0.513943,-0.79352,1.414396,0.84726,0.955308,-1.735587,-1.418132,-0.998762
7958,-1.228244,-1.654205,0.723219,1.166483,0.352027,1.054744,-0.67149,-1.267483,-0.896619
7959,-1.021759,0.262682,0.5279,0.904303,0.382688,0.866149,-0.298387,-0.754922,-0.778558
7960,1.414396,0.452677,1.162311,0.969166,0.360456,0.79138,0.448897,-0.113618,-0.671266
7961,1.166483,-0.488919,1.321174,1.700585,0.913821,1.005322,-2.083601,0.68109,0.441912
7962,1.202995,0.893721,-0.774331,1.421742,0.513943,1.278844,0.676115,1.493572,0.677288
7963,-2.176409,0.601968,1.361572,0.888871,0.629384,1.321174,-0.659777,0.929024,0.893219
7964,-0.719053,0.682274,-0.441933,1.389702,0.424477,0.052748,0.132483,1.149009,1.05324
7965,-0.326157,-0.599589,1.382291,-0.726373,1.18405,1.308711,1.310681,1.747365,1.216025
7966,0.980759,0.787145,1.587609,0.476971,0.702231,1.382291,0.544331,1.355069,1.291223
7967,0.757776,0.610998,0.525271,-0.060585,0.628694,1.432615,1.144307,1.533085,1.336359
7968,2.088807,0.42078,0.139438,-0.049883,-0.380728,0.492084,0.734051,1.129931,1.356526
7969,-0.141764,-0.558364,-0.75178,-0.224964,0.610998,0.139438,0.980386,1.412367,1.42662
7970,-0.875542,0.593544,-0.641351,0.019482,-0.161732,0.861928,1.131375,1.932333,1.46942
7971,0.108823,-0.135987,-0.472381,-0.137343,0.288811,0.625351,-0.706114,1.838553,1.429702
7972,0.351001,-0.156575,1.566567,0.460623,-0.310433,0.891686,-0.174014,1.732007,1.361742
7973,2.155758,0.253938,1.513107,1.15655,1.141829,1.214303,-0.279547,1.18096,1.323344
7974,0.179272,0.897519,1.483613,-0.06887,0.694782,0.931955,-0.357872,0.787546,1.080862
7975,-0.24736,1.014056,1.168278,1.864884,1.754653,0.728799,1.715218,1.177682,1.084788
7976,1.864884,1.754653,0.744329,1.013714,0.480423,0.115679,0.901443,1.305242,1.074122
7977,1.013714,0.695555,0.625351,-0.446303,-0.095186,1.608127,0.619247,1.296747,0.924157
7978,1.367748,-0.329785,1.249453,0.390404,0.125993,1.68061,-0.242606,0.940068,0.85013
7979,-0.765096,-0.086127,1.608127,0.605643,-0.069209,1.348815,0.326428,1.028299,0.862166
7980,0.505248,0.930701,1.442767,1.506915,1.443674,1.156079,1.320039,1.594537,0.822406
7981,-0.445827,-0.275307,1.304318,-0.224756,0.032771,1.635136,1.614905,1.993529,0.741974
7982,1.072032,0.211996,0.984486,0.505248,0.444193,1.442767,0.769337,1.335719,0.500402
7983,0.267829,-0.663993,-0.779466,-0.240363,1.36703,1.148557,-0.048391,1.06159,0.265136
7984,-1.265563,0.129671,-0.592492,0.265084,-1.141477,-0.76658,-0.045219,1.190911,0.110663
7985,-0.316965,1.799835,1.448666,-0.445827,1.079914,1.039544,0.871794,1.368517,-0.046108
7986,-0.075429,0.803865,1.6709,0.77008,0.508074,1.6709,0.814382,0.981852,-0.353854
7987,0.23004,-0.073081,0.228811,-0.316965,1.917132,1.399104,0.33265,-0.207729,-0.646121
7988,-0.07917,-1.50394,1.325402,0.23004,1.476362,0.954836,-0.673118,-1.252377,-0.804771
7989,0.849063,-1.668011,1.484854,1.237911,1.160479,1.583142,-1.143779,-1.340803,-0.993868
7990,1.193083,0.459544,1.676724,0.240679,0.298481,1.578288,-0.610966,-1.029841,-0.835151
7991,-0.793193,0.565624,1.267227,1.051827,-0.89983,1.165278,0.056615,-0.489343,-0.693179
7992,-1.469015,-0.172621,0.714122,-0.167076,1.060783,1.253429,0.928063,0.476084,-0.562444
7993,2.106939,0.650693,1.690319,1.26701,1.617105,1.631625,1.28889,0.916021,0.494217
7994,0.634496,1.601909,1.724623,0.04123,1.379625,1.584184,1.079636,0.919309,0.79752
7995,0.768712,0.896159,-0.176954,-0.506339,-0.073081,1.537303,0.566793,0.941062,1.031456
7996,-0.63523,-0.980963,0.744107,-1.4425,-1.596634,1.09852,0.437737,1.213931,1.202405
7997,0.753619,-1.347372,1.094302,1.131384,-0.681097,0.973116,0.845718,1.746413,1.352029
7998,-0.738679,0.481104,1.610953,2.268544,0.069353,1.137806,1.666053,2.533306,1.441142
7999,0.111295,1.249599,-0.398418,-0.620393,0.473788,1.325402,-0.274911,1.746329,1.451787
8000,-0.750072,1.020726,1.596755,-0.793193,0.601376,1.484854,-0.025007,1.611959,1.452995
8001,-0.375166,-1.63355,-1.01732,0.408071,0.024203,-0.155761,-0.356219,-0.768382,-0.596206
8002,-0.32574,-1.266662,-1.310189,0.559883,-0.172621,1.636579,0.13211,-0.731324,-0.6537
8003,-0.586577,-1.354091,-1.444414,-0.060491,0.773589,1.532893,-0.828612,-1.230396,-0.740705
8004,0.848715,-2.035363,-1.242747,0.157564,1.014747,1.796772,1.41405,-0.742441,-0.582411
8005,-0.53634,0.723929,-1.124063,-2.030695,-1.137324,-0.77184,1.130938,-0.664995,-0.538162
8006,-0.251327,-0.498908,-1.742423,0.859727,1.804222,1.86084,-0.562101,-0.784767,-0.599614
8007,0.105661,-0.192395,-1.155343,0.688513,1.313033,1.797998,0.116452,-0.403877,-0.572356
8008,-0.460282,-0.573407,-1.316683,-0.933108,-0.980963,1.077093,-0.476809,-0.569181,-0.648345
8009,-1.1732,-1.133336,-1.691171,-0.619401,-2.111097,0.70331,0.656511,-0.528152,-0.676731
8010,-0.869904,0.962736,-1.211763,0.753619,-1.347372,0.744107,-0.349201,-0.812275,-0.808234
8011,-0.946661,-0.368812,-1.24779,-1.222046,1.249599,1.609908,-1.35515,-1.164966,-1.136782
8012,-0.874616,-1.226749,-1.067324,-1.709418,1.095652,1.610953,0.111848,-1.099433,-1.140055
8013,0.677367,-1.365305,-1.898884,-1.592134,1.020726,1.737767,0.341988,-0.622473,-1.138935
8014,1.707011,-0.707947,-1.794584,-0.615617,-1.784066,-1.258901,0.12896,-0.391727,-1.15882
8015,1.436656,0.251264,-1.898397,-0.586577,-0.733822,-1.820402,-0.26179,-0.452052,-1.243372
8016,0.217819,-0.568025,-1.176958,-0.089797,0.405956,-1.019142,-0.953032,-0.907391,-1.321673
8017,-0.851204,0.163799,-1.062522,-0.24978,-2.108561,-1.383523,0.451857,-0.463657,-1.265551
8018,-0.279536,-0.642573,-1.180927,-0.258059,-0.192395,-1.852268,-0.899556,-0.579435,-1.499928
8019,1.077129,-0.062374,-0.804239,0.683555,0.612038,-1.663894,-0.1018,-0.044226,-1.423388
8020,0.608027,0.410701,-1.255104,-1.1732,-0.573407,-1.21207,-0.672063,-0.480973,-1.562946
8021,-0.446982,0.33003,-1.433191,-0.174666,-0.132636,-1.88869,-1.296766,-1.154314,-1.730517
8022,0.895347,0.46676,-1.538205,0.423321,0.720786,-1.225579,-0.393712,-1.179979,-1.852382
8023,0.29782,-0.56309,-0.855422,-0.79979,-1.283352,-1.175694,-1.124117,-1.639811,-2.01812
8024,0.954898,0.475471,-0.810433,0.526123,-0.535123,-1.909218,-0.572562,-1.680004,-2.059244
8025,0.667758,-0.509353,-1.236697,-0.028373,-1.226749,-1.205332,-1.319366,-1.788321,-2.174994
8026,-0.783005,-0.190131,-1.198381,-0.723461,-1.020637,-1.753199,0.334719,-1.213413,-2.204122
8027,-2.532957,-0.0173,-0.215057,0.139244,0.453039,-1.580339,-1.21084,-1.289414,-2.40721
8028,1.171824,0.160417,-0.595948,-1.20649,-0.542185,-1.018438,-0.062984,-1.048703,-2.324843
8029,0.923922,0.482733,-0.641446,-0.565619,0.376906,-1.253871,0.277159,-0.205174,-2.197073
8030,0.764715,-0.095189,-0.68612,-1.184632,-0.210639,-1.523007,0.10207,-0.308599,-2.153153
8031,0.840078,0.427352,-0.23396,0.7426,0.856364,-1.652418,0.99891,0.122562,-1.805126
8032,-0.084236,0.185626,-0.209147,-0.258381,-0.307324,-1.745922,-1.978016,-0.740917,-1.929465
8033,-0.39951,0.201701,-0.536819,-0.753144,-0.640155,-1.078072,-0.9215,-1.067489,-0.717925
8034,-0.819752,1.26278,-0.694562,-0.174229,-0.062374,-1.0627,0.059232,-0.834841,-0.711334
8035,-0.284546,0.590219,-0.634269,-0.284131,0.266422,-0.982156,0.415809,-0.916853,-0.741494
8036,0.946047,0.714055,-0.296384,-0.884385,0.741003,-0.983641,1.675298,-0.474125,-0.629801
8037,1.26864,0.832838,-0.169341,-0.012695,0.336226,-0.845708,0.112296,-0.482487,-0.551668
8038,0.828752,0.829821,-0.570849,-0.364495,1.320189,-0.893213,0.26953,-0.598758,-0.528742
8039,-0.363942,-0.399268,-0.528539,0.415906,0.854571,-0.507071,-1.150317,-0.821088,-0.703669
8040,0.250022,0.061093,-0.232985,-0.46898,0.458875,-0.362171,0.781555,-0.147875,-0.629443
8041,0.849821,-0.19186,0.118325,-0.910418,-0.181131,-1.339991,-0.535979,-0.823947,-0.800365
8042,1.314893,-0.016151,-0.093446,-0.501724,-0.453751,-0.901324,-1.46619,-1.195709,-0.968038
8043,0.576911,0.579877,0.038461,1.623809,0.911205,-0.791227,0.049247,-1.144378,-1.113133
8044,-0.189428,1.074239,0.087622,1.098713,1.392463,-0.694562,-0.824096,-1.36905,-1.423163
8045,-0.719576,0.067673,0.268208,0.892426,1.555737,-0.481568,-1.151636,-1.251817,-1.51744
8046,0.19777,0.427415,0.324546,-0.168321,1.813766,-0.372958,0.213972,-0.78569,-1.504275
8047,-0.171455,-0.642081,-0.056556,0.32232,1.40449,-0.421257,0.336624,-0.682231,-1.304085
8048,-0.568628,1.423435,0.215994,-0.213653,-0.016019,-0.176388,-0.311787,-0.847953,-1.350473
8049,0.915132,0.500834,0.137866,0.22794,0.649997,-0.227012,-1.665869,-1.539888,-1.606863
8050,-0.39906,0.623248,-0.062314,-0.454171,0.215232,-0.296672,-0.011596,-0.546344,-1.539985
8051,0.891361,0.659376,0.255212,-0.373359,0.257762,-0.491353,1.442454,0.309951,-1.525559
8052,1.099782,0.0769,0.425528,-0.55053,0.879108,0.059336,-2.039881,-0.710452,-1.660526
8053,0.568395,0.529619,0.505159,0.200561,0.29974,-0.167101,-0.595942,-1.092473,-1.799506
8054,0.358333,0.735186,0.000402,0.021526,-0.550803,-0.326918,0.236275,-1.01264,-1.93316
8055,0.005269,0.870936,-0.014685,-0.49013,-0.397516,-0.247611,-0.454816,-1.270447,-2.001165
8056,-0.374558,0.395384,-0.058739,-0.466758,1.511621,0.215994,0.026985,-1.396885,-2.062045
8057,0.304174,2.051332,0.170586,0.419715,1.176785,0.517724,-0.281726,-1.909995,-2.288116
8058,-0.436126,-0.223851,0.493396,1.069364,1.215736,0.264854,0.526849,-1.407478,-2.319024
8059,-1.853667,1.622758,0.586232,-0.721999,-0.153709,-0.152551,-0.20885,-1.460486,-2.507326
8060,2.339491,0.010385,0.898354,-0.436126,-0.283608,-0.471709,0.493202,-0.9014,-2.456957
8061,1.112811,2.545842,0.76247,2.478857,2.288579,0.876109,1.276262,-0.111646,-2.201394
8062,1.045798,2.15856,0.165915,0.484912,-0.049048,-0.374419,0.467122,-0.324016,-2.14635
8063,0.614194,2.239454,1.07592,1.057895,0.258552,-0.288385,0.811979,0.20799,-1.990157
8064,0.045265,0.320825,0.683063,-0.208555,1.046164,0.415653,-0.986258,-0.096267,-1.960462
8065,0.115023,0.626404,1.133984,-0.476956,1.205633,0.687392,-0.112974,-0.617316,-0.761373
8066,1.063416,2.00529,1.14177,-0.057453,2.061986,0.63126,0.606954,-0.454695,-0.714424
8067,0.589157,0.690053,0.784853,0.64237,2.082772,0.329041,-0.213292,-0.773673,-0.870164
8068,1.26384,0.78046,0.062468,0.070363,1.14725,0.54683,0.523302,-0.442449,-0.700286
8069,-0.085749,-0.050704,0.315067,-0.364663,1.127245,1.094097,0.11997,-0.267563,-0.584968
8070,-1.321492,1.531536,0.410192,0.262295,0.010385,0.642202,0.170973,-0.314121,-0.642082
8071,-0.450773,0.863777,0.485194,-1.168255,-1.155209,0.271747,1.517749,-0.03833,-0.680122
8072,0.620163,-0.83434,0.798053,-1.71648,-0.80095,0.284428,1.644818,0.130223,-0.687315
8073,1.944354,0.31155,0.797782,-0.99091,1.904562,0.692751,-0.107708,-0.754717,-1.070621
8074,0.783819,1.531467,0.505972,0.824957,2.042001,0.603663,0.21307,-0.922185,-1.175457
8075,-0.06789,0.451897,0.987619,1.723374,2.239454,0.395513,0.143393,-1.171092,-1.256118
8076,-0.219617,-0.050682,0.837793,0.335887,0.320825,-0.093399,-0.273776,-1.406518,-1.543319
8077,0.007102,2.093674,0.795287,0.480254,-0.327113,0.082272,-0.399573,-1.489252,-1.563716
8078,1.124076,-0.128223,1.187568,0.658378,1.276428,0.797801,-0.331415,-1.255857,-1.512078
8079,-0.570282,1.825688,0.945528,-0.157081,1.347593,0.764758,-0.351763,-1.180207,-1.607898
8080,1.100371,0.45119,1.170533,-1.233037,-0.696807,0.181401,0.146584,-1.315396,-1.691047
8081,-0.492075,0.82383,1.239986,-0.535691,0.744754,0.659783,0.143989,-1.383763,-1.716914
8082,-0.487687,-0.058432,0.813117,-0.857286,0.190549,0.686656,-1.836531,-1.471956,-1.716047
8083,-0.027196,1.151989,0.0907,0.781233,0.062729,0.633575,0.746673,-0.577947,-1.62784
